green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
6719,55526,37432,0,0,0
6618,55404,37237,0,0,0
6530,55292,37060,0,0,0
6455,55194,36905,0,0,0
6396,55121,36784,0,0,0
6355,55077,36704,0,0,0
6332,55059,36663,0,0,0
6329,55061,36658,0,0,0
6345,55084,36687,0,0,0
6379,55125,36746,0,0,0
6429,55182,36829,0,0,0
6493,55254,36939,0,0,0
6570,55344,37075,0,0,0
6654,55448,37228,0,0,0
6741,55558,37390,0,0,0
6828,55669,37559,0,0,0
6916,55782,37735,0,0,0
7007,55896,37913,0,0,0
7099,56009,38086,0,0,0
7185,56116,38249,0,0,0
7266,56215,38402,0,0,0
7343,56307,38545,0,0,0
7413,56388,38674,0,0,0
7474,56462,38786,0,0,0
7525,56526,38882,0,0,0
7564,56577,38958,0,0,0
7592,56615,39012,0,0,0
7610,56636,39043,0,0,0
7616,56640,39054,0,0,0
7607,56628,39046,0,0,0
7588,56606,39021,0,0,0
7561,56576,38979,0,0,0
7527,56538,38921,0,0,0
7487,56492,38847,0,0,0
7442,56434,38758,0,0,0
7390,56367,38658,0,0,0
7334,56296,38552,0,0,0
7275,56222,38442,0,0,0
7214,56141,38324,0,0,0
7149,56054,38197,0,0,0
7085,55967,38068,0,0,0
7022,55883,37943,0,0,0
6959,55798,37816,0,0,0
6895,55711,37683,0,0,0
6828,55622,37547,0,0,0
6753,55530,37407,0,0,0
6674,55436,37264,0,0,0
6594,55342,37121,0,0,0
6517,55251,36980,0,0,0
6445,55165,36844,0,0,0
6376,55082,36713,0,0,0
6307,55001,36587,0,0,0
6238,54921,36465,0,0,0
6171,54842,36347,0,0,0
6106,54768,36236,0,0,0
6046,54700,36133,0,0,0
5989,54636,36036,0,0,0
5936,54573,35940,0,0,0
5887,54509,35848,0,0,0
5841,54445,35760,0,0,0
5798,54385,35675,0,0,0
5758,54332,35594,0,0,0
5719,54284,35517,0,0,0
5681,54239,35444,0,0,0
5644,54198,35376,0,0,0
5611,54162,35314,0,0,0
5581,54133,35258,0,0,0
5555,54111,35206,0,0,0
5534,54093,35160,0,0,0
5513,54072,35119,0,0,0
5494,54048,35081,0,0,0
5478,54027,35049,0,0,0
5464,54008,35020,0,0,0
5448,53988,34988,0,0,0
5429,53965,34952,0,0,0
5412,53944,34919,0,0,0
5397,53926,34891,0,0,0
5384,53912,34866,0,0,0
5374,53898,34845,0,0,0
5361,53884,34827,0,0,0
5347,53866,34813,0,0,0
5334,53848,34802,0,0,0
5325,53837,34797,0,0,0
5318,53830,34792,0,0,0
5309,53823,34781,0,0,0
5296,53812,34763,0,0,0
5282,53796,34739,0,0,0
5269,53776,34707,0,0,0
5253,53754,34667,0,0,0
5231,53725,34619,0,0,0
5203,53690,34562,0,0,0
5168,53652,34499,0,0,0
5125,53605,34434,0,0,0
5078,53552,34367,0,0,0
5031,53497,34298,0,0,0
4986,53443,34223,0,0,0
4943,53387,34146,0,0,0
4902,53332,34069,0,0,0
4864,53283,33998,0,0,0
4829,53243,33939,0,0,0
4802,53210,33896,0,0,0
4786,53190,33875,0,0,0
4789,53199,33891,0,0,0
4819,53248,33961,0,0,0
4884,53336,34088,0,0,0
4990,53468,34281,0,0,0
5139,53650,34547,0,0,0
5326,53881,34888,0,0,0
5546,54153,35293,0,0,0
5795,54461,35755,0,0,0
6067,54793,36260,0,0,0
6353,55141,36792,0,0,0
6648,55499,37342,0,0,0
6943,55859,37896,0,0,0
7226,56208,38438,0,0,0
7493,56540,38954,0,0,0
7741,56853,39438,0,0,0
7972,57140,39888,0,0,0
8184,57399,40295,0,0,0
8371,57624,40653,0,0,0
8526,57808,40958,0,0,0
8651,57958,41211,0,0,0
8756,58081,41417,0,0,0
8841,58177,41573,0,0,0
8900,58244,41674,0,0,0
8935,58281,41722,0,0,0
8948,58292,41726,0,0,0
8939,58274,41693,0,0,0
8909,58230,41625,0,0,0
8865,58167,41526,0,0,0
8810,58090,41402,0,0,0
8744,58001,41256,0,0,0
8671,57903,41092,0,0,0
8592,57797,40917,0,0,0
8506,57684,40731,0,0,0
8412,57566,40536,0,0,0
8314,57446,40339,0,0,0
8215,57325,40143,0,0,0
8118,57202,39948,0,0,0
8021,57076,39750,0,0,0
7922,56948,39549,0,0,0
7824,56819,39344,0,0,0
7725,56690,39138,0,0,0
7623,56559,38929,0,0,0
7513,56420,38714,0,0,0
7399,56279,38497,0,0,0
7286,56142,38285,0,0,0
7175,56009,38083,0,0,0
7068,55886,37892,0,0,0
6972,55777,37723,0,0,0
6891,55683,37579,0,0,0
6824,55602,37459,0,0,0
6775,55542,37367,0,0,0
6747,55507,37309,0,0,0
6737,55498,37285,0,0,0
6747,55511,37294,0,0,0
6775,55545,37334,0,0,0
6819,55596,37402,0,0,0
6873,55658,37492,0,0,0
6937,55732,37603,0,0,0
7012,55819,37734,0,0,0
7094,55917,37881,0,0,0
7183,56023,38039,0,0,0
7272,56129,38203,0,0,0
7360,56232,38367,0,0,0
7446,56333,38531,0,0,0
7528,56431,38688,0,0,0
7603,56523,38836,0,0,0
7671,56610,38972,0,0,0
7736,56692,39097,0,0,0
7796,56767,39208,0,0,0
7846,56831,39301,0,0,0
7886,56881,39373,0,0,0
7917,56918,39426,0,0,0
7936,56941,39462,0,0,0
7944,56953,39479,0,0,0
7943,56952,39476,0,0,0
7931,56938,39455,0,0,0
7911,56912,39417,0,0,0
7884,56877,39361,0,0,0
7852,56834,39291,0,0,0
7814,56785,39212,0,0,0
7768,56729,39124,0,0,0
7716,56668,39030,0,0,0
7663,56604,38934,0,0,0
7607,56537,38835,0,0,0
7550,56468,38729,0,0,0
7491,56396,38619,0,0,0
7430,56322,38505,0,0,0
7372,56246,38387,0,0,0
7316,56169,38267,0,0,0
7259,56090,38148,0,0,0
7199,56013,38029,0,0,0
7138,55937,37912,0,0,0
7077,55859,37793,0,0,0
7015,55779,37670,0,0,0
6954,55697,37546,0,0,0
6892,55613,37422,0,0,0
6824,55526,37294,0,0,0
6753,55438,37166,0,0,0
6682,55357,37044,0,0,0
6611,55285,36929,0,0,0
6547,55216,36818,0,0,0
6490,55150,36712,0,0,0
6437,55087,36608,0,0,0
6380,55027,36508,0,0,0
6324,54969,36415,0,0,0
6275,54915,36329,0,0,0
6234,54865,36249,0,0,0
6196,54817,36173,0,0,0
6159,54772,36102,0,0,0
6120,54729,36037,0,0,0
6085,54690,35979,0,0,0
6055,54653,35925,0,0,0
6026,54614,35874,0,0,0
5998,54576,35828,0,0,0
5971,54545,35788,0,0,0
5947,54516,35749,0,0,0
5922,54487,35708,0,0,0
5899,54458,35668,0,0,0
5878,54437,35634,0,0,0
5860,54422,35605,0,0,0
5847,54411,35579,0,0,0
5839,54404,35558,0,0,0
5833,54397,35543,0,0,0
5824,54385,35528,0,0,0
5817,54376,35514,0,0,0
5812,54370,35500,0,0,0
5805,54364,35484,0,0,0
5795,54356,35465,0,0,0
5783,54343,35445,0,0,0
5769,54331,35424,0,0,0
5755,54320,35402,0,0,0
5739,54305,35375,0,0,0
5717,54281,35339,0,0,0
5692,54252,35296,0,0,0
5665,54219,35245,0,0,0
5631,54180,35185,0,0,0
5591,54135,35115,0,0,0
5550,54088,35043,0,0,0
5508,54041,34970,0,0,0
5467,53992,34896,0,0,0
5426,53940,34821,0,0,0
5384,53886,34746,0,0,0
5339,53830,34671,0,0,0
5294,53775,34596,0,0,0
5255,53725,34523,0,0,0
5220,53683,34461,0,0,0
5192,53651,34415,0,0,0
5177,53638,34398,0,0,0
5184,53650,34421,0,0,0
5221,53696,34493,0,0,0
5291,53782,34621,0,0,0
5398,53911,34811,0,0,0
5539,54086,35069,0,0,0
5715,54308,35395,0,0,0
5926,54569,35782,0,0,0
6164,54860,36224,0,0,0
6420,55174,36709,0,0,0
6687,55503,37225,0,0,0
6959,55840,37754,0,0,0
7228,56176,38279,0,0,0
7490,56502,38787,0,0,0
7740,56811,39269,0,0,0
7974,57094,39719,0,0,0
8187,57347,40131,0,0,0
8376,57572,40502,0,0,0
8545,57769,40827,0,0,0
8689,57937,41099,0,0,0
8805,58071,41318,0,0,0
8895,58175,41487,0,0,0
8961,58249,41609,0,0,0
9004,58293,41684,0,0,0
9027,58309,41715,0,0,0
9034,58305,41707,0,0,0
9026,58283,41665,0,0,0
9000,58242,41592,0,0,0
8958,58186,41492,0,0,0
8906,58116,41372,0,0,0
8843,58033,41232,0,0,0
8773,57936,41075,0,0,0
8695,57829,40906,0,0,0
8609,57713,40725,0,0,0
8515,57592,40537,0,0,0
8414,57468,40346,0,0,0
8310,57344,40155,0,0,0
8208,57223,39961,0,0,0
8108,57099,39762,0,0,0
8005,56968,39555,0,0,0
7896,56829,39339,0,0,0
7785,56687,39121,0,0,0
7675,56547,38901,0,0,0
7562,56404,38676,0,0,0
7446,56259,38449,0,0,0
7330,56116,38225,0,0,0
7217,55977,38010,0,0,0
7109,55848,37807,0,0,0
7013,55730,37622,0,0,0
6929,55627,37461,0,0,0
6860,55540,37330,0,0,0
6807,55472,37231,0,0,0
6770,55427,37167,0,0,0
6750,55408,37136,0,0,0
6744,55411,37134,0,0,0
6755,55436,37159,0,0,0
6782,55478,37208,0,0,0
6822,55531,37281,0,0,0
6873,55593,37372,0,0,0
6933,55665,37478,0,0,0
7002,55750,37597,0,0,0
7078,55847,37729,0,0,0
7159,55950,37870,0,0,0
7241,56052,38013,0,0,0
7321,56151,38156,0,0,0
7398,56248,38299,0,0,0
7473,56339,38437,0,0,0
7542,56420,38562,0,0,0
7605,56493,38676,0,0,0
7660,56558,38776,0,0,0
7701,56607,38854,0,0,0
7729,56639,38911,0,0,0
7748,56660,38950,0,0,0
7759,56669,38970,0,0,0
7759,56663,38968,0,0,0
7746,56644,38948,0,0,0
7724,56616,38916,0,0,0
7695,56582,38873,0,0,0
7661,56542,38817,0,0,0
7624,56498,38748,0,0,0
7582,56450,38668,0,0,0
7533,56396,38580,0,0,0
7479,56333,38484,0,0,0
7425,56263,38383,0,0,0
7370,56192,38276,0,0,0
7311,56119,38160,0,0,0
7248,56041,38038,0,0,0
7182,55959,37911,0,0,0
7116,55876,37780,0,0,0
7047,55790,37645,0,0,0
6972,55698,37506,0,0,0
6892,55598,37362,0,0,0
6809,55497,37215,0,0,0
6728,55400,37071,0,0,0
6650,55306,36931,0,0,0
6576,55213,36796,0,0,0
6505,55125,36666,0,0,0
6435,55040,36540,0,0,0
6362,54958,36415,0,0,0
6292,54881,36294,0,0,0
6226,54809,36180,0,0,0
6161,54738,36068,0,0,0
6097,54662,35954,0,0,0
6036,54584,35842,0,0,0
5977,54508,35735,0,0,0
5915,54432,35630,0,0,0
5855,54357,35526,0,0,0
5798,54284,35426,0,0,0
5743,54217,35332,0,0,0
5690,54156,35241,0,0,0
5639,54102,35153,0,0,0
5591,54053,35071,0,0,0
5547,54008,34994,0,0,0
5512,53965,34926,0,0,0
5481,53926,34867,0,0,0
5452,53889,34814,0,0,0
5425,53856,34765,0,0,0
5406,53831,34723,0,0,0
5393,53812,34686,0,0,0
5381,53798,34653,0,0,0
5367,53787,34624,0,0,0
5352,53775,34597,0,0,0
5339,53764,34574,0,0,0
5332,53758,34556,0,0,0
5329,53755,34543,0,0,0
5324,53748,34529,0,0,0
5313,53736,34515,0,0,0
5300,53725,34504,0,0,0
5286,53716,34495,0,0,0
5273,53706,34480,0,0,0
5261,53692,34458,0,0,0
5249,53675,34432,0,0,0
5232,53655,34401,0,0,0
5208,53627,34363,0,0,0
5181,53592,34316,0,0,0
5150,53555,34263,0,0,0
5114,53515,34204,0,0,0
5073,53469,34139,0,0,0
5030,53421,34071,0,0,0
4987,53374,34002,0,0,0
4944,53326,33931,0,0,0
4904,53279,33862,0,0,0
4867,53235,33799,0,0,0
4828,53194,33738,0,0,0
4790,53152,33679,0,0,0
4755,53110,33622,0,0,0
4722,53070,33565,0,0,0
4692,53035,33513,0,0,0
4670,53009,33473,0,0,0
4661,52996,33454,0,0,0
4667,53010,33469,0,0,0
4701,53061,33535,0,0,0
4771,53152,33665,0,0,0
4880,53287,33868,0,0,0
5031,53472,34151,0,0,0
5220,53706,34510,0,0,0
5441,53982,34930,0,0,0
5689,54290,35398,0,0,0
5957,54620,35905,0,0,0
6237,54963,36440,0,0,0
