green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
26571,7851,28535,0,0,0
26525,7834,28492,0,0,0
26507,7819,28450,0,0,0
26493,7807,28411,0,0,0
26451,7791,28373,0,0,0
26404,7772,28334,0,0,0
26381,7753,28298,0,0,0
26357,7733,28266,0,0,0
26311,7711,28239,0,0,0
26267,7691,28210,0,0,0
26246,7671,28178,0,0,0
26220,7649,28145,0,0,0
26176,7628,28110,0,0,0
26142,7608,28075,0,0,0
26131,7592,28043,0,0,0
26113,7582,28017,0,0,0
26074,7574,27993,0,0,0
26047,7564,27967,0,0,0
26039,7554,27941,0,0,0
26019,7544,27914,0,0,0
25980,7532,27881,0,0,0
25956,7516,27843,0,0,0
25949,7502,27807,0,0,0
25926,7492,27774,0,0,0
25886,7483,27743,0,0,0
25866,7477,27716,0,0,0
25859,7469,27689,0,0,0
25832,7460,27660,0,0,0
25788,7448,27629,0,0,0
25761,7432,27593,0,0,0
25745,7418,27552,0,0,0
25708,7401,27510,0,0,0
25659,7381,27464,0,0,0
25630,7364,27418,0,0,0
25610,7351,27375,0,0,0
25566,7336,27331,0,0,0
25510,7316,27285,0,0,0
25469,7294,27234,0,0,0
25431,7271,27180,0,0,0
25371,7246,27124,0,0,0
25311,7220,27068,0,0,0
25285,7202,27018,0,0,0
25271,7192,26979,0,0,0
25244,7186,26953,0,0,0
25231,7189,26948,0,0,0
25266,7207,26978,0,0,0
25330,7239,27045,0,0,0
25403,7285,27146,0,0,0
25508,7344,27280,0,0,0
25668,7419,27445,0,0,0
25851,7508,27641,0,0,0
26034,7607,27863,0,0,0
26237,7711,28103,0,0,0
26473,7820,28357,0,0,0
26705,7935,28622,0,0,0
26911,8050,28888,0,0,0
27119,8159,29142,0,0,0
27338,8259,29379,0,0,0
27537,8351,29602,0,0,0
27702,8436,29809,0,0,0
27864,8512,29999,0,0,0
28027,8583,30173,0,0,0
28158,8649,30331,0,0,0
28254,8705,30471,0,0,0
28348,8749,30591,0,0,0
28437,8782,30693,0,0,0
28483,8803,30774,0,0,0
28492,8813,30831,0,0,0
28505,8816,30867,0,0,0
28526,8817,30889,0,0,0
28524,8815,30898,0,0,0
28504,8810,30894,0,0,0
28499,8802,30883,0,0,0
28498,8793,30865,0,0,0
28470,8782,30841,0,0,0
28426,8768,30812,0,0,0
28402,8755,30781,0,0,0
28389,8744,30747,0,0,0
28358,8733,30714,0,0,0
28321,8721,30681,0,0,0
28303,8707,30650,0,0,0
28290,8694,30621,0,0,0
28256,8683,30594,0,0,0
28218,8671,30564,0,0,0
28204,8660,30531,0,0,0
28192,8650,30493,0,0,0
28151,8635,30449,0,0,0
28103,8615,30398,0,0,0
28076,8595,30342,0,0,0
28050,8574,30284,0,0,0
28003,8551,30227,0,0,0
27960,8528,30169,0,0,0
27941,8509,30114,0,0,0
27916,8495,30068,0,0,0
27867,8480,30030,0,0,0
27821,8465,29995,0,0,0
27798,8453,29963,0,0,0
27775,8447,29936,0,0,0
27739,8439,29913,0,0,0
27718,8428,29893,0,0,0
27726,8422,29883,0,0,0
27731,8421,29882,0,0,0
27725,8423,29889,0,0,0
27737,8428,29902,0,0,0
27770,8437,29917,0,0,0
27786,8447,29932,0,0,0
27786,8455,29946,0,0,0
27805,8465,29960,0,0,0
27845,8479,29978,0,0,0
27869,8495,29994,0,0,0
27875,8507,30006,0,0,0
27897,8516,30015,0,0,0
27929,8523,30024,0,0,0
27939,8528,30035,0,0,0
27933,8528,30042,0,0,0
27939,8526,30043,0,0,0
27951,8523,30039,0,0,0
27938,8518,30030,0,0,0
27910,8511,30016,0,0,0
27905,8505,29999,0,0,0
27911,8500,29983,0,0,0
27894,8494,29964,0,0,0
27862,8483,29938,0,0,0
27843,8467,29901,0,0,0
27824,8449,29856,0,0,0
27773,8426,29810,0,0,0
27714,8399,29760,0,0,0
27673,8371,29703,0,0,0
27634,8347,29641,0,0,0
27574,8323,29580,0,0,0
27509,8297,29520,0,0,0
27463,8274,29459,0,0,0
27417,8252,29398,0,0,0
27348,8228,29332,0,0,0
27279,8199,29262,0,0,0
27229,8170,29192,0,0,0
27171,8141,29126,0,0,0
27095,8113,29061,0,0,0
27031,8086,28996,0,0,0
26996,8064,28934,0,0,0
26957,8045,28876,0,0,0
26899,8023,28820,0,0,0
26850,7998,28762,0,0,0
26819,7975,28703,0,0,0
26772,7952,28647,0,0,0
26708,7929,28593,0,0,0
26662,7908,28539,0,0,0
26639,7891,28491,0,0,0
26606,7875,28448,0,0,0
26554,7856,28405,0,0,0
26516,7836,28363,0,0,0
26493,7815,28319,0,0,0
26456,7794,28271,0,0,0
26406,7770,28218,0,0,0
26375,7747,28165,0,0,0
26361,7726,28119,0,0,0
26328,7708,28080,0,0,0
26285,7692,28046,0,0,0
26264,7682,28017,0,0,0
26256,7678,27993,0,0,0
26227,7675,27970,0,0,0
26184,7668,27942,0,0,0
26156,7656,27910,0,0,0
26133,7643,27873,0,0,0
26087,7628,27834,0,0,0
26037,7611,27793,0,0,0
26013,7595,27756,0,0,0
25997,7580,27725,0,0,0
25962,7565,27696,0,0,0
25924,7548,27662,0,0,0
25907,7532,27628,0,0,0
25893,7523,27600,0,0,0
25861,7517,27574,0,0,0
25832,7512,27543,0,0,0
25826,7506,27508,0,0,0
25821,7500,27477,0,0,0
25799,7493,27450,0,0,0
25781,7485,27428,0,0,0
25782,7477,27406,0,0,0
25776,7469,27385,0,0,0
25748,7459,27361,0,0,0
25725,7446,27332,0,0,0
25716,7429,27296,0,0,0
25692,7411,27257,0,0,0
25648,7391,27216,0,0,0
25613,7371,27171,0,0,0
25592,7355,27130,0,0,0
25554,7340,27091,0,0,0
25493,7325,27047,0,0,0
25444,7307,27000,0,0,0
25415,7287,26951,0,0,0
25374,7265,26897,0,0,0
25318,7241,26840,0,0,0
25281,7219,26783,0,0,0
25267,7205,26735,0,0,0
25248,7201,26705,0,0,0
25231,7204,26697,0,0,0
25258,7218,26718,0,0,0
25327,7248,26778,0,0,0
25410,7293,26879,0,0,0
25515,7350,27017,0,0,0
25673,7423,27188,0,0,0
25869,7511,27391,0,0,0
26068,7613,27618,0,0,0
26275,7723,27861,0,0,0
26516,7839,28116,0,0,0
26772,7958,28385,0,0,0
27006,8078,28665,0,0,0
27228,8195,28941,0,0,0
27464,8311,29209,0,0,0
27697,8424,29467,0,0,0
27898,8526,29709,0,0,0
28081,8618,29929,0,0,0
28267,8702,30128,0,0,0
28433,8780,30309,0,0,0
28558,8847,30468,0,0,0
28668,8904,30605,0,0,0
28775,8951,30722,0,0,0
28855,8987,30820,0,0,0
28894,9015,30899,0,0,0
28919,9034,30958,0,0,0
28945,9042,30997,0,0,0
28942,9039,31016,0,0,0
28898,9024,31015,0,0,0
28847,9000,30994,0,0,0
28806,8971,30958,0,0,0
28754,8941,30914,0,0,0
28684,8911,30866,0,0,0
28631,8886,30817,0,0,0
28602,8870,30776,0,0,0
28565,8857,30745,0,0,0
