green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
29739,16207,29357,0,0,0
29705,16187,29303,0,0,0
29673,16167,29249,0,0,0
29642,16148,29197,0,0,0
29609,16127,29146,0,0,0
29572,16105,29095,0,0,0
29534,16082,29047,0,0,0
29495,16055,29001,0,0,0
29460,16029,28959,0,0,0
29429,16007,28920,0,0,0
29401,15988,28886,0,0,0
29373,15969,28857,0,0,0
29343,15949,28829,0,0,0
29313,15928,28800,0,0,0
29286,15909,28775,0,0,0
29263,15894,28755,0,0,0
29245,15883,28738,0,0,0
29232,15876,28721,0,0,0
29222,15871,28704,0,0,0
29215,15867,28686,0,0,0
29206,15864,28667,0,0,0
29195,15861,28647,0,0,0
29183,15856,28626,0,0,0
29165,15849,28599,0,0,0
29142,15838,28564,0,0,0
29113,15824,28523,0,0,0
29080,15806,28477,0,0,0
29040,15785,28426,0,0,0
28993,15759,28365,0,0,0
28941,15729,28297,0,0,0
28884,15697,28224,0,0,0
28826,15661,28147,0,0,0
28767,15623,28064,0,0,0
28705,15582,27975,0,0,0
28641,15541,27882,0,0,0
28575,15499,27784,0,0,0
28507,15455,27682,0,0,0
28435,15406,27577,0,0,0
28361,15355,27468,0,0,0
28283,15304,27359,0,0,0
28203,15253,27248,0,0,0
28124,15202,27137,0,0,0
28049,15152,27027,0,0,0
27976,15105,26918,0,0,0
27905,15062,26810,0,0,0
27831,15020,26704,0,0,0
27753,14977,26595,0,0,0
27677,14933,26486,0,0,0
27605,14891,26380,0,0,0
27537,14850,26277,0,0,0
27470,14810,26175,0,0,0
27404,14769,26076,0,0,0
27338,14730,25980,0,0,0
27271,14692,25888,0,0,0
27204,14653,25799,0,0,0
27136,14614,25708,0,0,0
27071,14576,25616,0,0,0
27008,14540,25530,0,0,0
26949,14506,25453,0,0,0
26894,14472,25380,0,0,0
26840,14437,25308,0,0,0
26787,14401,25235,0,0,0
26736,14366,25161,0,0,0
26685,14331,25086,0,0,0
26634,14299,25010,0,0,0
26582,14266,24933,0,0,0
26528,14231,24856,0,0,0
26472,14196,24779,0,0,0
26417,14164,24703,0,0,0
26364,14136,24628,0,0,0
26315,14109,24556,0,0,0
26271,14084,24486,0,0,0
26233,14060,24417,0,0,0
26195,14037,24347,0,0,0
26151,14012,24275,0,0,0
26101,13987,24205,0,0,0
26048,13962,24138,0,0,0
25993,13934,24072,0,0,0
25937,13903,24006,0,0,0
25882,13869,23939,0,0,0
25828,13834,23865,0,0,0
25775,13799,23787,0,0,0
25718,13763,23705,0,0,0
25659,13729,23623,0,0,0
25602,13696,23542,0,0,0
25541,13662,23459,0,0,0
25479,13626,23374,0,0,0
25420,13591,23289,0,0,0
25363,13556,23206,0,0,0
25306,13523,23124,0,0,0
25248,13488,23041,0,0,0
25189,13452,22956,0,0,0
25128,13415,22867,0,0,0
25065,13376,22777,0,0,0
25004,13335,22688,0,0,0
24947,13294,22603,0,0,0
24893,13256,22525,0,0,0
24841,13222,22453,0,0,0
24790,13190,22381,0,0,0
24740,13160,22308,0,0,0
24689,13130,22231,0,0,0
24634,13099,22150,0,0,0
24573,13067,22066,0,0,0
24513,13034,21978,0,0,0
24454,13002,21888,0,0,0
24394,12969,21798,0,0,0
24333,12935,21708,0,0,0
24272,12901,21624,0,0,0
24210,12866,21543,0,0,0
24145,12828,21461,0,0,0
24076,12788,21376,0,0,0
24005,12747,21290,0,0,0
23937,12707,21203,0,0,0
23871,12668,21115,0,0,0
23805,12629,21026,0,0,0
23738,12592,20935,0,0,0
23671,12556,20844,0,0,0
23604,12520,20750,0,0,0
23540,12482,20657,0,0,0
23480,12444,20567,0,0,0
23422,12407,20480,0,0,0
23365,12372,20397,0,0,0
23315,12344,20327,0,0,0
23281,12326,20279,0,0,0
23270,12323,20265,0,0,0
23289,12339,20296,0,0,0
23346,12379,20381,0,0,0
23449,12446,20527,0,0,0
23598,12539,20737,0,0,0
23787,12656,21007,0,0,0
24009,12797,21332,0,0,0
24259,12958,21706,0,0,0
24531,13136,22122,0,0,0
24819,13325,22572,0,0,0
25123,13523,23045,0,0,0
25436,13724,23530,0,0,0
25750,13924,24018,0,0,0
26059,14120,24499,0,0,0
26359,14311,24967,0,0,0
26644,14490,25410,0,0,0
26905,14654,25820,0,0,0
27141,14802,26194,0,0,0
27353,14935,26532,0,0,0
27539,15052,26833,0,0,0
27697,15149,27096,0,0,0
27826,15226,27318,0,0,0
27925,15287,27496,0,0,0
27997,15333,27631,0,0,0
28041,15363,27724,0,0,0
28063,15377,27780,0,0,0
28065,15375,27805,0,0,0
28050,15363,27804,0,0,0
28019,15343,27781,0,0,0
27976,15317,27739,0,0,0
27924,15289,27684,0,0,0
27868,15259,27619,0,0,0
27810,15222,27542,0,0,0
27750,15180,27457,0,0,0
27695,15139,27375,0,0,0
27645,15101,27300,0,0,0
27604,15070,27231,0,0,0
27570,15046,27167,0,0,0
27540,15026,27115,0,0,0
27513,15013,27075,0,0,0
27486,15002,27043,0,0,0
27462,14995,27019,0,0,0
27446,14993,27003,0,0,0
27441,14995,26995,0,0,0
27444,14997,26993,0,0,0
27452,14999,26998,0,0,0
27463,15003,27009,0,0,0
27476,15006,27022,0,0,0
27487,15008,27033,0,0,0
27494,15007,27040,0,0,0
27494,15004,27044,0,0,0
27484,14996,27041,0,0,0
27463,14981,27028,0,0,0
27435,14963,27004,0,0,0
27402,14945,26972,0,0,0
27368,14925,26932,0,0,0
27332,14905,26886,0,0,0
27294,14884,26837,0,0,0
27255,14861,26785,0,0,0
27219,14839,26732,0,0,0
27186,14817,26683,0,0,0
27154,14797,26639,0,0,0
27126,14779,26601,0,0,0
27099,14763,26565,0,0,0
27074,14749,26528,0,0,0
27052,14736,26491,0,0,0
27033,14726,26459,0,0,0
27013,14720,26433,0,0,0
26990,14715,26413,0,0,0
26966,14712,26398,0,0,0
26943,14708,26386,0,0,0
26921,14703,26377,0,0,0
26902,14694,26368,0,0,0
26885,14684,26356,0,0,0
26871,14675,26341,0,0,0
26858,14668,26325,0,0,0
26847,14660,26305,0,0,0
26835,14651,26284,0,0,0
26823,14641,26264,0,0,0
26808,14630,26244,0,0,0
26789,14616,26218,0,0,0
26764,14600,26186,0,0,0
26731,14581,26147,0,0,0
26690,14557,26098,0,0,0
26644,14529,26039,0,0,0
26596,14499,25974,0,0,0
26546,14468,25905,0,0,0
26491,14434,25831,0,0,0
26433,14400,25749,0,0,0
26373,14366,25663,0,0,0
26308,14330,25572,0,0,0
26241,14289,25475,0,0,0
26173,14242,25373,0,0,0
26105,14194,25271,0,0,0
26037,14147,25169,0,0,0
25967,14101,25066,0,0,0
25896,14057,24963,0,0,0
25825,14016,24860,0,0,0
25753,13974,24755,0,0,0
25679,13931,24649,0,0,0
25604,13887,24542,0,0,0
25528,13844,24438,0,0,0
25451,13802,24337,0,0,0
25370,13760,24235,0,0,0
25291,13718,24131,0,0,0
25215,13675,24027,0,0,0
25143,13634,23926,0,0,0
25073,13596,23828,0,0,0
25007,13558,23734,0,0,0
24946,13523,23642,0,0,0
24890,13487,23549,0,0,0
24832,13450,23456,0,0,0
24771,13413,23362,0,0,0
24708,13374,23268,0,0,0
24644,13333,23172,0,0,0
24582,13290,23076,0,0,0
24522,13248,22984,0,0,0
24464,13206,22895,0,0,0
24406,13168,22808,0,0,0
24349,13133,22725,0,0,0
24292,13101,22644,0,0,0
24236,13071,22565,0,0,0
24180,13042,22485,0,0,0
24124,13014,22408,0,0,0
24067,12987,22334,0,0,0
24010,12961,22262,0,0,0
23954,12935,22193,0,0,0
23902,12906,22126,0,0,0
23856,12878,22060,0,0,0
23810,12851,21995,0,0,0
23765,12828,21933,0,0,0
23721,12806,21874,0,0,0
23678,12787,21815,0,0,0
23635,12768,21754,0,0,0
23590,12744,21692,0,0,0
23546,12717,21628,0,0,0
23503,12690,21564,0,0,0
23460,12662,21500,0,0,0
23418,12632,21434,0,0,0
23377,12601,21366,0,0,0
23334,12570,21297,0,0,0
23290,12539,21225,0,0,0
23243,12508,21152,0,0,0
23193,12478,21079,0,0,0
23141,12448,21007,0,0,0
23084,12416,20931,0,0,0
23025,12381,20854,0,0,0
22966,12347,20777,0,0,0
22908,12316,20701,0,0,0
22850,12286,20624,0,0,0
22794,12259,20544,0,0,0
22741,12232,20465,0,0,0
22692,12206,20390,0,0,0
22645,12181,20318,0,0,0
22594,12152,20246,0,0,0
22539,12119,20172,0,0,0
22482,12083,20096,0,0,0
22424,12049,20017,0,0,0
22364,12016,19936,0,0,0
22304,11984,19855,0,0,0
22246,11954,19777,0,0,0
22194,11925,19701,0,0,0
22145,11897,19626,0,0,0
22096,11869,19550,0,0,0
22047,11842,19475,0,0,0
21994,11814,19396,0,0,0
21938,11782,19312,0,0,0
21881,11749,19227,0,0,0
21820,11715,19143,0,0,0
21759,11681,19059,0,0,0
21701,11649,18978,0,0,0
21649,11619,18901,0,0,0
21599,11590,18826,0,0,0
21547,11561,18748,0,0,0
21493,11530,18668,0,0,0
21441,11498,18587,0,0,0
21388,11464,18503,0,0,0
21334,11429,18419,0,0,0
21281,11395,18339,0,0,0
21232,11364,18267,0,0,0
21190,11338,18206,0,0,0
21164,11321,18165,0,0,0
21159,11318,18154,0,0,0
21184,11336,18184,0,0,0
21246,11378,18266,0,0,0
21351,11448,18410,0,0,0
21498,11545,18617,0,0,0
21684,11665,18887,0,0,0
21906,11805,19215,0,0,0
22161,11963,19592,0,0,0
22446,12137,20012,0,0,0
22753,12323,20471,0,0,0
23076,12520,20958,0,0,0
23407,12722,21462,0,0,0
23740,12928,21975,0,0,0
24069,13133,22493,0,0,0
24386,13332,23003,0,0,0
24686,13520,23492,0,0,0
24969,13697,23954,0,0,0
25230,13858,24384,0,0,0
25465,14002,24771,0,0,0
25672,14129,25113,0,0,0
25848,14239,25410,0,0,0
25994,14332,25660,0,0,0
26112,14405,25864,0,0,0
26202,14462,26024,0,0,0
26262,14500,26143,0,0,0
26296,14520,26221,0,0,0
26306,14526,26261,0,0,0
26297,14521,26269,0,0,0
26273,14505,26253,0,0,0
26238,14484,26214,0,0,0
26193,14457,26158,0,0,0
26141,14426,26090,0,0,0
26083,14392,26016,0,0,0
26022,14357,25936,0,0,0
25958,14321,25854,0,0,0
25895,14286,25773,0,0,0
25839,14253,25695,0,0,0
25788,14222,25620,0,0,0
25742,14194,25548,0,0,0
25701,14170,25485,0,0,0
25665,14152,25433,0,0,0
25636,14140,25393,0,0,0
25613,14133,25364,0,0,0
25596,14128,25343,0,0,0
25584,14125,25329,0,0,0
25576,14126,25322,0,0,0
25572,14128,25321,0,0,0
25576,14130,25323,0,0,0
25583,14132,25329,0,0,0
25588,14133,25337,0,0,0
25589,14133,25343,0,0,0
25586,14129,25343,0,0,0
25578,14123,25338,0,0,0
25564,14114,25325,0,0,0
25548,14106,25305,0,0,0
25533,14098,25281,0,0,0
25517,14090,25254,0,0,0
25498,14079,25226,0,0,0
25475,14066,25197,0,0,0
25449,14051,25166,0,0,0
25419,14034,25132,0,0,0
25387,14015,25097,0,0,0
25361,13997,25066,0,0,0
25344,13981,25042,0,0,0
25332,13971,25025,0,0,0
25324,13963,25011,0,0,0
25314,13955,24997,0,0,0
25303,13947,24984,0,0,0
25291,13938,24971,0,0,0
25281,13930,24959,0,0,0
25272,13924,24949,0,0,0
25266,13922,24942,0,0,0
25261,13925,24936,0,0,0
25253,13930,24929,0,0,0
25245,13934,24920,0,0,0
25237,13937,24914,0,0,0
25225,13937,24908,0,0,0
25211,13933,24897,0,0,0
25194,13924,24877,0,0,0
25174,13914,24853,0,0,0
25152,13901,24827,0,0,0
25127,13887,24795,0,0,0
25102,13872,24758,0,0,0
25074,13857,24718,0,0,0
25043,13839,24672,0,0,0
25006,13815,24616,0,0,0
24966,13786,24551,0,0,0
24922,13753,24478,0,0,0
24874,13716,24398,0,0,0
24822,13677,24315,0,0,0
24768,13639,24231,0,0,0
24713,13604,24147,0,0,0
24657,13571,24059,0,0,0
24597,13535,23963,0,0,0
24530,13495,23861,0,0,0
24464,13454,23754,0,0,0
24396,13413,23644,0,0,0
24328,13373,23531,0,0,0
24261,13335,23421,0,0,0
24197,13298,23316,0,0,0
24132,13259,23214,0,0,0
24063,13219,23112,0,0,0
23987,13178,23009,0,0,0
23909,13135,22906,0,0,0
23833,13091,22804,0,0,0
23761,13047,22701,0,0,0
23695,13003,22602,0,0,0
23633,12961,22508,0,0,0
23574,12923,22421,0,0,0
23519,12890,22341,0,0,0
23466,12861,22263,0,0,0
23412,12832,22183,0,0,0
23357,12802,22098,0,0,0
23301,12769,22011,0,0,0
23246,12734,21924,0,0,0
23192,12700,21840,0,0,0
23139,12666,21755,0,0,0
23087,12635,21670,0,0,0
23037,12604,21587,0,0,0
22985,12571,21506,0,0,0
22933,12536,21428,0,0,0
22881,12502,21350,0,0,0
22829,12468,21274,0,0,0
22777,12433,21198,0,0,0
22725,12399,21120,0,0,0
22674,12366,21043,0,0,0
22626,12336,20971,0,0,0
22582,12311,20905,0,0,0
22537,12288,20838,0,0,0
22492,12268,20773,0,0,0
22448,12248,20714,0,0,0
22406,12229,20658,0,0,0
22365,12207,20600,0,0,0
22323,12185,20540,0,0,0
22284,12162,20479,0,0,0
22245,12139,20416,0,0,0
22205,12116,20354,0,0,0
22165,12092,20293,0,0,0
22126,12068,20236,0,0,0
22084,12044,20176,0,0,0
22040,12021,20111,0,0,0
21991,11997,20043,0,0,0
21940,11973,19972,0,0,0
21892,11947,19901,0,0,0
21846,11920,19832,0,0,0
21802,11891,19764,0,0,0
21756,11861,19699,0,0,0
21709,11832,19635,0,0,0
21663,11806,19570,0,0,0
21617,11784,19503,0,0,0
21569,11763,19435,0,0,0
21518,11740,19363,0,0,0
21463,11715,19288,0,0,0
21407,11688,19210,0,0,0
21350,11659,19128,0,0,0
21293,11626,19045,0,0,0
21238,11595,18965,0,0,0
21188,11565,18892,0,0,0
21139,11536,18825,0,0,0
21090,11508,18758,0,0,0
21043,11479,18690,0,0,0
20996,11453,18620,0,0,0
20947,11430,18548,0,0,0
20897,11405,18474,0,0,0
20844,11376,18398,0,0,0
20792,11346,18325,0,0,0
20745,11314,18256,0,0,0
20702,11282,18187,0,0,0
20658,11251,18116,0,0,0
20613,11220,18045,0,0,0
20569,11187,17976,0,0,0
20527,11155,17907,0,0,0
20484,11127,17836,0,0,0
20436,11101,17762,0,0,0
20384,11074,17685,0,0,0
20329,11045,17601,0,0,0
20271,11015,17512,0,0,0
20211,10983,17421,0,0,0
20152,10949,17334,0,0,0
20095,10915,17252,0,0,0
20039,10885,17175,0,0,0
19989,10860,17109,0,0,0
19950,10844,17061,0,0,0
19937,10841,17042,0,0,0
19956,10857,17068,0,0,0
20013,10892,17147,0,0,0
20114,10953,17287,0,0,0
20261,11042,17493,0,0,0
20455,11157,17767,0,0,0
20690,11299,18106,0,0,0
20961,11461,18499,0,0,0
21260,11641,18941,0,0,0
21582,11836,19423,0,0,0
21921,12039,19938,0,0,0
22270,12247,20474,0,0,0
22625,12458,21021,0,0,0
22979,12672,21570,0,0,0
23329,12886,22112,0,0,0
23668,13094,22636,0,0,0
23987,13289,23136,0,0,0
24281,13471,23603,0,0,0
24547,13635,24033,0,0,0
24780,13781,24417,0,0,0
24980,13908,24752,0,0,0
25148,14013,25034,0,0,0
25283,14097,25265,0,0,0
25386,14161,25445,0,0,0
25459,14208,25577,0,0,0
25505,14237,25669,0,0,0
25526,14250,25722,0,0,0
25523,14246,25737,0,0,0
25500,14229,25721,0,0,0
25462,14202,25681,0,0,0
25412,14168,25624,0,0,0
25351,14129,25549,0,0,0
25281,14088,25460,0,0,0
25208,14047,25364,0,0,0
25132,14006,25265,0,0,0
25059,13963,25165,0,0,0
24993,13921,25070,0,0,0
24935,13882,24981,0,0,0
24881,13847,24895,0,0,0
24830,13812,24814,0,0,0
24781,13778,24739,0,0,0
24738,13747,24673,0,0,0
24702,13721,24616,0,0,0
24673,13701,24570,0,0,0
24652,13691,24536,0,0,0
24639,13690,24515,0,0,0
24633,13694,24501,0,0,0
24627,13700,24489,0,0,0
24620,13704,24475,0,0,0
24613,13705,24461,0,0,0
24602,13701,24444,0,0,0
24586,13694,24424,0,0,0
24571,13685,24403,0,0,0
24557,13675,24383,0,0,0
24540,13661,24362,0,0,0
24520,13646,24339,0,0,0
24497,13632,24316,0,0,0
24474,13619,24292,0,0,0
24452,13605,24267,0,0,0
24434,13590,24241,0,0,0
24419,13576,24216,0,0,0
24407,13563,24192,0,0,0
24397,13553,24172,0,0,0
24388,13548,24157,0,0,0
24379,13544,24142,0,0,0
24370,13538,24126,0,0,0
24362,13532,24112,0,0,0
24356,13526,24101,0,0,0
24356,13523,24095,0,0,0
24360,13525,24094,0,0,0
24364,13530,24096,0,0,0
24369,13534,24101,0,0,0
24374,13537,24110,0,0,0
24377,13540,24120,0,0,0
24376,13543,24124,0,0,0
24371,13544,24120,0,0,0
24365,13541,24110,0,0,0
24356,13538,24096,0,0,0
24346,13533,24080,0,0,0
24337,13528,24064,0,0,0
24328,13523,24046,0,0,0
24313,13517,24022,0,0,0
24291,13507,23994,0,0,0
24265,13492,23960,0,0,0
24233,13475,23918,0,0,0
24197,13456,23868,0,0,0
24161,13435,23810,0,0,0
24123,13413,23746,0,0,0
24079,13389,23673,0,0,0
24024,13361,23594,0,0,0
23964,13328,23512,0,0,0
23901,13291,23423,0,0,0
23833,13250,23326,0,0,0
23762,13209,23223,0,0,0
23694,13166,23115,0,0,0
23626,13124,23005,0,0,0
23555,13081,22893,0,0,0
23481,13038,22780,0,0,0
23406,12993,22668,0,0,0
23331,12945,22557,0,0,0
23255,12898,22449,0,0,0
23181,12851,22342,0,0,0
23110,12802,22236,0,0,0
23042,12753,22132,0,0,0
22973,12705,22027,0,0,0
22902,12656,21918,0,0,0
22830,12610,21807,0,0,0
22757,12569,21698,0,0,0
22684,12532,21591,0,0,0
22613,12497,21485,0,0,0
22546,12464,21384,0,0,0
22486,12430,21288,0,0,0
22431,12394,21196,0,0,0
22379,12360,21105,0,0,0
22328,12326,21017,0,0,0
22278,12292,20932,0,0,0
22228,12258,20849,0,0,0
22178,12225,20766,0,0,0
22127,12190,20680,0,0,0
22074,12156,20596,0,0,0
22022,12123,20514,0,0,0
21971,12090,20432,0,0,0
21922,12059,20353,0,0,0
21875,12033,20279,0,0,0
21830,12008,20207,0,0,0
21786,11984,20136,0,0,0
21744,11961,20064,0,0,0
21706,11939,19997,0,0,0
21666,11915,19934,0,0,0
21626,11891,19876,0,0,0
21589,11867,19821,0,0,0
21554,11845,19771,0,0,0
21519,11824,19722,0,0,0
21482,11803,19673,0,0,0
21443,11783,19622,0,0,0
21401,11765,19568,0,0,0
21358,11746,19510,0,0,0
21315,11728,19449,0,0,0
21276,11711,19390,0,0,0
21241,11696,19335,0,0,0
21209,11679,19280,0,0,0
21176,11661,19220,0,0,0
21139,11642,19157,0,0,0
21100,11622,19094,0,0,0
21061,11602,19031,0,0,0
21021,11579,18966,0,0,0
20979,11552,18900,0,0,0
20936,11524,18835,0,0,0
20895,11498,18774,0,0,0
20853,11473,18713,0,0,0
20811,11447,18653,0,0,0
20769,11420,18593,0,0,0
20729,11395,18532,0,0,0
20689,11369,18465,0,0,0
20651,11343,18396,0,0,0
20613,11318,18328,0,0,0
20573,11291,18262,0,0,0
20531,11266,18197,0,0,0
20488,11242,18134,0,0,0
20444,11218,18069,0,0,0
20397,11192,17999,0,0,0
20349,11164,17927,0,0,0
20303,11136,17853,0,0,0
20259,11108,17779,0,0,0
20214,11080,17708,0,0,0
20171,11052,17640,0,0,0
20129,11024,17576,0,0,0
20086,10996,17510,0,0,0
20041,10968,17442,0,0,0
19993,10939,17375,0,0,0
19942,10911,17309,0,0,0
19891,10882,17242,0,0,0
19840,10852,17172,0,0,0
19787,10825,17098,0,0,0
19733,10800,17020,0,0,0
19678,10774,16936,0,0,0
19622,10746,16848,0,0,0
19569,10718,16760,0,0,0
19515,10692,16673,0,0,0
19463,10666,16590,0,0,0
19415,10641,16516,0,0,0
19378,10621,16455,0,0,0
19358,10614,16419,0,0,0
19367,10627,16420,0,0,0
19411,10661,16472,0,0,0
