green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
41048,3892,23251,0,0,0
40998,3845,23178,0,0,0
40949,3802,23115,0,0,0
40896,3754,23051,0,0,0
40839,3697,22980,0,0,0
40782,3634,22905,0,0,0
40729,3573,22831,0,0,0
40682,3519,22762,0,0,0
40642,3475,22696,0,0,0
40600,3435,22636,0,0,0
40559,3396,22580,0,0,0
40522,3362,22525,0,0,0
40482,3329,22468,0,0,0
40439,3294,22414,0,0,0
40400,3261,22362,0,0,0
40371,3235,22314,0,0,0
40345,3209,22266,0,0,0
40317,3179,22218,0,0,0
40290,3152,22176,0,0,0
40264,3129,22142,0,0,0
40240,3108,22112,0,0,0
40218,3089,22083,0,0,0
40197,3069,22050,0,0,0
40175,3046,22007,0,0,0
40154,3019,21958,0,0,0
40134,2990,21911,0,0,0
40115,2964,21869,0,0,0
40094,2939,21828,0,0,0
40068,2908,21785,0,0,0
40034,2871,21739,0,0,0
39995,2831,21687,0,0,0
39958,2795,21631,0,0,0
39926,2765,21579,0,0,0
39906,2746,21541,0,0,0
39903,2747,21528,0,0,0
39920,2769,21543,0,0,0
39960,2816,21591,0,0,0
40037,2899,21690,0,0,0
40159,3027,21853,0,0,0
40332,3209,22093,0,0,0
40557,3444,22409,0,0,0
40831,3730,22807,0,0,0
41156,4073,23299,0,0,0
41534,4472,23894,0,0,0
41954,4919,24584,0,0,0
42402,5400,25346,0,0,0
42861,5892,26146,0,0,0
43315,6371,26944,0,0,0
43753,6825,27708,0,0,0
44161,7248,28414,0,0,0
44530,7628,29043,0,0,0
44856,7959,29585,0,0,0
45130,8233,30034,0,0,0
45343,8444,30383,0,0,0
45496,8594,30634,0,0,0
45596,8692,30798,0,0,0
45652,8741,30879,0,0,0
45668,8747,30888,0,0,0
45650,8721,30841,0,0,0
45604,8665,30752,0,0,0
45537,8584,30628,0,0,0
45458,8489,30479,0,0,0
45376,8391,30318,0,0,0
45288,8292,30155,0,0,0
45195,8190,29999,0,0,0
45106,8090,29849,0,0,0
45023,7994,29699,0,0,0
44941,7902,29556,0,0,0
44858,7813,29424,0,0,0
44778,7728,29304,0,0,0
44704,7650,29195,0,0,0
44636,7581,29100,0,0,0
44573,7520,29013,0,0,0
44514,7464,28931,0,0,0
44457,7411,28850,0,0,0
44402,7360,28767,0,0,0
44348,7308,28681,0,0,0
44291,7254,28588,0,0,0
44223,7189,28477,0,0,0
44141,7106,28339,0,0,0
44040,6997,28171,0,0,0
43923,6870,27982,0,0,0
43794,6732,27779,0,0,0
43655,6589,27563,0,0,0
43514,6445,27341,0,0,0
43377,6304,27117,0,0,0
43243,6164,26888,0,0,0
43109,6025,26658,0,0,0
42977,5887,26435,0,0,0
42854,5753,26224,0,0,0
42744,5624,26028,0,0,0
42643,5503,25849,0,0,0
42557,5400,25692,0,0,0
42490,5318,25562,0,0,0
42439,5253,25461,0,0,0
42402,5207,25390,0,0,0
42380,5181,25348,0,0,0
42373,5170,25324,0,0,0
42371,5166,25310,0,0,0
42370,5166,25308,0,0,0
42371,5172,25318,0,0,0
42375,5181,25331,0,0,0
42379,5194,25345,0,0,0
42384,5207,25357,0,0,0
42388,5220,25368,0,0,0
42392,5231,25375,0,0,0
42392,5235,25372,0,0,0
42382,5226,25354,0,0,0
42362,5206,25319,0,0,0
42332,5172,25268,0,0,0
42288,5120,25196,0,0,0
42233,5056,25108,0,0,0
42177,4993,25014,0,0,0
42121,4931,24916,0,0,0
42055,4863,24810,0,0,0
41980,4787,24696,0,0,0
41900,4710,24582,0,0,0
41817,4630,24470,0,0,0
41730,4546,24351,0,0,0
41642,4460,24226,0,0,0
41554,4376,24100,0,0,0
41464,4293,23972,0,0,0
41372,4203,23837,0,0,0
41279,4103,23696,0,0,0
41185,3998,23551,0,0,0
41091,3893,23407,0,0,0
41000,3789,23268,0,0,0
40917,3689,23137,0,0,0
40840,3600,23017,0,0,0
40770,3523,22909,0,0,0
40703,3453,22811,0,0,0
40638,3388,22722,0,0,0
40571,3328,22637,0,0,0
40501,3268,22550,0,0,0
40435,3209,22466,0,0,0
