green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
60789,32766,41377,0,0,0
60740,32721,41295,0,0,0
60679,32666,41195,0,0,0
60601,32597,41071,0,0,0
60510,32517,40926,0,0,0
60412,32429,40769,0,0,0
60311,32337,40599,0,0,0
60206,32241,40419,0,0,0
60104,32149,40244,0,0,0
60006,32065,40078,0,0,0
59909,31985,39921,0,0,0
59811,31906,39773,0,0,0
59719,31833,39639,0,0,0
59639,31772,39519,0,0,0
59567,31719,39412,0,0,0
59502,31669,39315,0,0,0
59451,31629,39237,0,0,0
59411,31598,39175,0,0,0
59376,31568,39119,0,0,0
59346,31540,39070,0,0,0
59323,31519,39031,0,0,0
59305,31501,38998,0,0,0
59290,31484,38963,0,0,0
59276,31467,38926,0,0,0
59261,31454,38893,0,0,0
59242,31441,38862,0,0,0
59217,31420,38822,0,0,0
59187,31392,38777,0,0,0
59156,31364,38729,0,0,0
59118,31334,38671,0,0,0
59071,31299,38599,0,0,0
59018,31256,38516,0,0,0
58963,31210,38426,0,0,0
58906,31161,38325,0,0,0
58840,31105,38208,0,0,0
58766,31042,38078,0,0,0
58684,30975,37937,0,0,0
58590,30900,37783,0,0,0
58485,30813,37612,0,0,0
58372,30717,37427,0,0,0
58256,30617,37235,0,0,0
58133,30510,37034,0,0,0
58002,30396,36821,0,0,0
57865,30278,36598,0,0,0
57727,30162,36373,0,0,0
57589,30045,36144,0,0,0
57445,29926,35909,0,0,0
57298,29807,35673,0,0,0
57153,29692,35443,0,0,0
57010,29581,35217,0,0,0
56867,29472,34993,0,0,0
56726,29368,34774,0,0,0
56590,29269,34562,0,0,0
56457,29170,34354,0,0,0
56327,29069,34145,0,0,0
56200,28969,33941,0,0,0
56078,28872,33747,0,0,0
55958,28777,33556,0,0,0
55842,28685,33366,0,0,0
55728,28598,33182,0,0,0
55617,28514,33007,0,0,0
55507,28428,32833,0,0,0
55398,28341,32657,0,0,0
55294,28260,32484,0,0,0
55197,28184,32321,0,0,0
55101,28104,32162,0,0,0
55006,28019,32004,0,0,0
54914,27937,31853,0,0,0
54828,27861,31709,0,0,0
54744,27788,31567,0,0,0
54663,27718,31429,0,0,0
54588,27657,31300,0,0,0
54515,27600,31178,0,0,0
54441,27540,31054,0,0,0
54366,27478,30930,0,0,0
54292,27417,30814,0,0,0
54216,27357,30702,0,0,0
54136,27294,30591,0,0,0
54057,27233,30484,0,0,0
53986,27180,30384,0,0,0
53920,27130,30285,0,0,0
53853,27075,30179,0,0,0
53782,27018,30069,0,0,0
53710,26961,29959,0,0,0
53635,26903,29849,0,0,0
53557,26841,29733,0,0,0
53479,26779,29613,0,0,0
53404,26723,29497,0,0,0
53333,26670,29383,0,0,0
53263,26615,29268,0,0,0
53193,26561,29154,0,0,0
53125,26510,29043,0,0,0
53055,26459,28932,0,0,0
52982,26402,28818,0,0,0
52910,26342,28703,0,0,0
52840,26285,28593,0,0,0
52770,26229,28482,0,0,0
52697,26172,28369,0,0,0
52626,26118,28259,0,0,0
52556,26065,28154,0,0,0
52482,26011,28051,0,0,0
52406,25955,27948,0,0,0
52335,25902,27848,0,0,0
52264,25849,27748,0,0,0
52189,25792,27640,0,0,0
52112,25732,27528,0,0,0
52038,25671,27420,0,0,0
51965,25613,27315,0,0,0
51891,25556,27210,0,0,0
51818,25503,27105,0,0,0
51749,25456,27006,0,0,0
51683,25412,26910,0,0,0
51618,25368,26811,0,0,0
51551,25323,26710,0,0,0
51484,25277,26611,0,0,0
51414,25230,26511,0,0,0
51341,25180,26405,0,0,0
51266,25127,26294,0,0,0
51193,25077,26184,0,0,0
51119,25030,26077,0,0,0
51042,24979,25971,0,0,0
50967,24926,25867,0,0,0
50899,24874,25770,0,0,0
50833,24824,25679,0,0,0
50774,24779,25599,0,0,0
50729,24746,25543,0,0,0
50708,24732,25526,0,0,0
50717,24745,25560,0,0,0
50763,24790,25658,0,0,0
50860,24878,25846,0,0,0
51025,25024,26155,0,0,0
51275,25236,26611,0,0,0
51623,25525,27234,0,0,0
52082,25901,28040,0,0,0
52647,26365,29018,0,0,0
53300,26899,30125,0,0,0
54011,27476,31306,0,0,0
54741,28069,32506,0,0,0
55452,28652,33672,0,0,0
56118,29197,34758,0,0,0
56726,29689,35738,0,0,0
57267,30122,36602,0,0,0
57736,30499,37351,0,0,0
58133,30817,37985,0,0,0
58465,31078,38506,0,0,0
58738,31291,38928,0,0,0
58957,31461,39263,0,0,0
59122,31589,39519,0,0,0
59243,31682,39703,0,0,0
59330,31748,39831,0,0,0
59389,31790,39912,0,0,0
59420,31808,39953,0,0,0
59430,31810,39963,0,0,0
59429,31805,39957,0,0,0
59421,31795,39941,0,0,0
59402,31776,39910,0,0,0
59375,31750,39870,0,0,0
59347,31722,39828,0,0,0
59320,31693,39783,0,0,0
59292,31661,39733,0,0,0
59267,31632,39685,0,0,0
59249,31613,39645,0,0,0
59236,31599,39612,0,0,0
59224,31583,39579,0,0,0
59215,31569,39551,0,0,0
59215,31565,39533,0,0,0
59221,31563,39521,0,0,0
59230,31561,39511,0,0,0
59240,31562,39505,0,0,0
59251,31567,39506,0,0,0
59261,31574,39511,0,0,0
59270,31581,39516,0,0,0
59278,31587,39519,0,0,0
59283,31592,39518,0,0,0
59278,31589,39504,0,0,0
59263,31576,39475,0,0,0
59237,31555,39430,0,0,0
