green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
37823,36484,53904,0,0,0
37823,36480,53907,0,0,0
37823,36478,53909,0,0,0
37824,36476,53906,0,0,0
37821,36474,53896,0,0,0
37817,36471,53882,0,0,0
37811,36469,53867,0,0,0
37802,36462,53847,0,0,0
37788,36449,53820,0,0,0
37771,36435,53786,0,0,0
37753,36422,53749,0,0,0
37734,36404,53710,0,0,0
37711,36382,53670,0,0,0
37688,36358,53627,0,0,0
37665,36332,53581,0,0,0
37641,36302,53531,0,0,0
37611,36266,53477,0,0,0
37576,36228,53424,0,0,0
37542,36194,53372,0,0,0
37509,36160,53317,0,0,0
37474,36122,53257,0,0,0
37441,36087,53196,0,0,0
37412,36057,53136,0,0,0
37383,36029,53079,0,0,0
37355,35999,53027,0,0,0
37331,35971,52982,0,0,0
37312,35950,52941,0,0,0
37293,35931,52902,0,0,0
37275,35912,52865,0,0,0
37261,35895,52830,0,0,0
37246,35879,52798,0,0,0
37226,35861,52765,0,0,0
37206,35844,52734,0,0,0
37188,35830,52706,0,0,0
37170,35818,52680,0,0,0
37150,35803,52651,0,0,0
37131,35786,52623,0,0,0
37116,35772,52600,0,0,0
37103,35757,52577,0,0,0
37088,35738,52553,0,0,0
37070,35718,52528,0,0,0
37055,35699,52503,0,0,0
37044,35682,52476,0,0,0
37033,35667,52448,0,0,0
37022,35656,52420,0,0,0
37013,35649,52396,0,0,0
37005,35643,52377,0,0,0
36994,35634,52357,0,0,0
36978,35622,52339,0,0,0
36962,35610,52322,0,0,0
36949,35598,52302,0,0,0
36937,35583,52276,0,0,0
36925,35569,52250,0,0,0
36914,35556,52227,0,0,0
36901,35543,52203,0,0,0
36888,35528,52178,0,0,0
36872,35512,52154,0,0,0
36854,35498,52135,0,0,0
36834,35483,52117,0,0,0
36812,35466,52095,0,0,0
36791,35448,52069,0,0,0
36774,35432,52044,0,0,0
36761,35418,52023,0,0,0
36752,35404,52006,0,0,0
36749,35393,51991,0,0,0
36750,35385,51978,0,0,0
36750,35379,51965,0,0,0
36747,35372,51949,0,0,0
36742,35366,51930,0,0,0
36737,35361,51910,0,0,0
36730,35355,51891,0,0,0
36719,35342,51870,0,0,0
36705,35330,51848,0,0,0
36690,35320,51825,0,0,0
36673,35309,51798,0,0,0
36652,35293,51766,0,0,0
36629,35273,51733,0,0,0
36607,35253,51700,0,0,0
36587,35234,51669,0,0,0
36567,35215,51635,0,0,0
36551,35196,51597,0,0,0
36543,35179,51557,0,0,0
36540,35163,51518,0,0,0
36538,35143,51481,0,0,0
36534,35124,51452,0,0,0
36529,35110,51438,0,0,0
36524,35103,51434,0,0,0
36520,35105,51440,0,0,0
36524,35122,51462,0,0,0
36543,35154,51510,0,0,0
36579,35202,51583,0,0,0
36635,35270,51686,0,0,0
36712,35363,51828,0,0,0
36811,35480,52010,0,0,0
36929,35614,52225,0,0,0
37066,35766,52472,0,0,0
37220,35933,52751,0,0,0
37385,36109,53055,0,0,0
37555,36288,53376,0,0,0
37727,36470,53706,0,0,0
37903,36655,54039,0,0,0
38076,36836,54363,0,0,0
38241,37008,54669,0,0,0
38396,37170,54952,0,0,0
38538,37318,55210,0,0,0
38662,37447,55435,0,0,0
38766,37551,55622,0,0,0
38852,37633,55771,0,0,0
38920,37697,55889,0,0,0
38965,37743,55976,0,0,0
38992,37770,56032,0,0,0
39007,37783,56061,0,0,0
39009,37787,56068,0,0,0
38998,37779,56056,0,0,0
38976,37761,56025,0,0,0
38951,37738,55982,0,0,0
38926,37713,55936,0,0,0
38899,37683,55883,0,0,0
38868,37647,55822,0,0,0
38835,37609,55761,0,0,0
38802,37570,55706,0,0,0
38771,37531,55657,0,0,0
38743,37496,55612,0,0,0
38718,37472,55576,0,0,0
